F_FacultyID,F_FirstName,F_LastName,F_YearsEmployed,F_DepartmentID,F_Title
4906,Nicole,Huff,23,36,Professor
4907,Bryan,Osborne,11,53,Instructor
4908,Evan,Baxter,20,80,Professor
4909,Nicole,Strauss,30,56,Instructor
4910,Jamie,Kelley,13,65,Professor
4911,Marguerite,Reilly,16,9,Instructor
4912,Rhonda,Jennings,44,19,Instructor
4913,Sidney,Stevenson,39,68,Assistant Professor
4914,Ashley,Powers,27,8,Instructor
4915,Audrey,Siegel,25,52,Associate Professor
4916,Diana,Cox,19,50,Professor Emeritus
4917,Wallace,Norris,16,51,Professor
4918,Billie,Massey,16,27,Professor Emeritus
4919,Ellen,Doyle,38,28,Assistant Professor
4920,Don,McDonald,49,32,Professor Emeritus
4921,Marie,Hodges,44,38,Adjunct Professor
4922,Ian,Whitehead,15,25,Associate Professor
4923,Earl,Camp,4,23,Associate Professor
4924,Patrick,Osborne,10,79,Assistant Professor
4925,Ann,Davies,2,69,Assistant Professor
4926,Elaine,Manning,18,35,Professor Emeritus
4927,Arthur,Camp,10,18,Professor Emeritus
4928,Lucille,Sullivan,26,83,Professor Emeritus
4929,Andrew,Stevenson,14,27,Assistant Professor
4930,Aaron,Daniels,6,50,Associate Professor
4931,Sean,Fleming,31,40,Professor
4932,Shelley,Block,45,30,Instructor
4933,Juan,Langley,28,14,Assistant Professor
4934,Evelyn,Olsen,12,58,Adjunct Professor
4935,Faye,Little,11,34,Adjunct Professor
4936,Lois,Shannon,6,45,Adjunct Professor
4937,Walter,Camp,6,52,Professor Emeritus
4938,Brandon,Herman,14,30,Adjunct Professor
4939,Barry,Paul,24,17,Professor Emeritus
4940,Russell,Williams,9,20,Professor
4941,Cameron,Chapman,2,82,Associate Professor
4942,Janet,Carpenter,22,43,Associate Professor
4943,Charlie,Conner,36,60,Adjunct Professor
4944,Gail,Rhodes,24,78,Associate Professor
4945,Michelle,Roberts,49,47,Professor Emeritus
4946,Clara,Forbes,22,1,Associate Professor
4947,Teresa,Kelley,27,83,Adjunct Professor
4948,Stacey,Shepherd,21,55,Professor Emeritus
4949,Hugh,Willis,30,80,Adjunct Professor
4950,Megan,Gregory,2,6,Professor
4951,Sandy,Zimmerman,17,46,Professor
4952,Aaron,Galloway,8,12,Professor
4953,Norma,Holland,17,43,Instructor
4954,Laura,McKee,50,72,Instructor
4955,Jane,Rodgers,14,67,Instructor
4956,Tara,Marsh,12,29,Professor Emeritus
4957,Jose,Hampton,31,74,Instructor
4958,Herbert,Quinn,35,19,Associate Professor
4959,Maria,Hawley,41,16,Professor
4960,Kristin,Kuhn,23,19,Adjunct Professor
4961,Joan,Buck,37,62,Instructor
4962,Shawn,Sharp,19,79,Professor
4963,Tonya,Horn,46,9,Instructor
4964,Norman,Grossman,14,40,Professor Emeritus
4965,Lindsay,Chang,35,4,Professor
4966,Hilda,Hicks,24,25,Associate Professor
4967,Thelma,Hoffman,28,27,Adjunct Professor
4968,Jon,Noble,22,1,Adjunct Professor
4969,Sharon,Cherry,26,22,Associate Professor
4970,Norman,Willard,8,78,Associate Professor
4971,Jill,Horner,46,79,Associate Professor
4972,Herman,Wrenn,9,50,Assistant Professor
4973,Josephine,Gross,20,77,Instructor
4974,Howard,Preston,30,6,Instructor
4975,Lindsay,Rodgers,23,7,Professor Emeritus
4976,Renee,Medlin,13,5,Adjunct Professor
4977,Lauren,Swanson,4,73,Professor
4978,Debbie,Peacock,18,9,Assistant Professor
4979,Toni,Wade,27,12,Assistant Professor
4980,Julian,Norman,20,50,Adjunct Professor
4981,Peggy,Bray,30,70,Adjunct Professor
4982,Bradley,Godwin,31,44,Instructor
4983,Deborah,Larson,32,73,Associate Professor
4984,Phillip,Ramsey,41,50,Professor
4985,Jonathan,Heath,43,72,Professor
4986,Michelle,Leach,36,73,Adjunct Professor
4987,Herman,Chang,44,16,Adjunct Professor
4988,Andrea,Tuttle,37,25,Associate Professor
4989,Grace,Rosen,41,61,Associate Professor
4990,Harvey,Chase,6,40,Adjunct Professor
4991,Robin,Stone,11,40,Professor Emeritus
4992,Harry,Petersen,23,39,Adjunct Professor
4993,Clifford,Spivey,44,75,Professor Emeritus
4994,Kelly,Baird,38,21,Professor Emeritus
4995,Leroy,Higgins,9,53,Professor Emeritus
4996,Kevin,Gray,26,72,Professor Emeritus
4997,Lauren,McNeill,28,33,Associate Professor
4998,Erin,Howe,38,66,Associate Professor
4999,Keith,Watson,30,64,Associate Professor
5000,Roger,Pruitt,39,7,Instructor
5001,Brett,Bean,4,61,Associate Professor
5002,Walter,Vogel,27,68,Professor
5003,Keith,Rivera,25,33,Assistant Professor
5004,Grace,Holden,9,46,Adjunct Professor
5005,Marc,Dickson,12,20,Associate Professor
5006,Alice,Fink,7,3,Assistant Professor
5007,Amy,Winstead,14,80,Adjunct Professor
5008,Darlene,Brewer,5,67,Adjunct Professor
5009,Katharine,Levin,31,25,Assistant Professor
5010,Molly,Best,22,22,Adjunct Professor
5011,Gordon,Hudson,35,38,Assistant Professor
5012,Philip,McFarland,6,2,Associate Professor
5013,Anna,Caldwell,6,42,Professor Emeritus
5014,Michael,Snyder,26,22,Professor Emeritus
5015,Lester,Diaz,12,58,Assistant Professor
5016,Peggy,Sherrill,1,36,Associate Professor
5017,Rick,Robertson,16,42,Instructor
5018,Doris,Bender,30,46,Associate Professor
5019,Mark,Adkins,50,9,Associate Professor
5020,Cindy,Woodward,14,24,Associate Professor
5021,Jackie,Murphy,49,54,Professor
5022,Keith,Odom,50,33,Assistant Professor
5023,Lucille,Glass,9,55,Professor Emeritus
5024,Curtis,Joyner,26,82,Adjunct Professor
5025,Terri,Jiang,49,38,Instructor
5026,Cheryl,Maxwell,8,61,Assistant Professor
5027,Julie,McKay,30,63,Assistant Professor
5028,Gail,Guthrie,5,76,Instructor
5029,Rodney,Baldwin,43,82,Professor Emeritus
5030,Nicholas,Miller,42,20,Professor
5031,Joan,Terrell,41,20,Assistant Professor
5032,Maxine,Pace,29,21,Assistant Professor
5033,Cathy,Barr,38,79,Assistant Professor
5034,Rosemary,Herbert,7,57,Adjunct Professor
5035,Richard,Bradley,44,64,Instructor
5036,Alison,Lyon,24,16,Professor Emeritus
5037,Grace,Brewer,11,45,Instructor
5038,Kevin,Khan,18,37,Professor Emeritus
5039,Gayle,Dean,36,3,Assistant Professor
5040,Gregory,Poe,41,7,Professor Emeritus
5041,Brian,Perry,18,17,Adjunct Professor
5042,Gladys,Berger,25,73,Professor
5043,Elaine,Copeland,32,39,Assistant Professor
5044,Ashley,Ballard,5,80,Assistant Professor
5045,Phillip,Rowland,47,21,Professor
5046,Rosemary,Allison,32,29,Adjunct Professor
5047,Leah,Gardner,25,11,Associate Professor
5048,Shelley,Terrell,46,27,Instructor
5049,Matthew,Hines,24,77,Assistant Professor
5050,Ray,Nguyen,50,39,Instructor
5051,Carolyn,Underwood,18,23,Professor Emeritus
5052,Ann,Walters,30,55,Adjunct Professor
5053,Alan,Jackson,48,59,Professor
5054,Tara,Rhodes,37,54,Adjunct Professor
5055,Shawn,Singer,6,68,Adjunct Professor
5056,Brent,Tyler,47,10,Professor Emeritus
5057,Pamela,Hong,42,74,Instructor
5058,Christine,Durham,34,24,Instructor
5059,Debra,Peterson,15,9,Adjunct Professor
5060,Christian,Stanton,14,69,Professor
5061,Norma,Walters,49,60,Professor
5062,Bruce,Godfrey,9,18,Associate Professor
5063,Bob,Fletcher,38,50,Assistant Professor
5064,Billy,Crawford,17,62,Professor Emeritus
5065,Harold,Hayes,30,57,Professor
5066,Clarence,Taylor,43,33,Instructor
5067,Randall,Black,44,65,Assistant Professor
5068,Greg,Simmons,49,38,Professor
5069,Tim,Holland,42,17,Professor Emeritus
5070,Hilda,Gentry,39,34,Professor
5071,Vicki,Buck,45,7,Professor
5072,Lynne,Pearce,23,67,Professor Emeritus
5073,Tony,Crowell,34,71,Assistant Professor
5074,Peggy,Wu,40,13,Associate Professor
5075,Carolyn,Matthews,1,62,Assistant Professor
5076,Jerry,Cain,12,49,Assistant Professor
5077,Constance,Hartman,22,32,Professor
5078,Bill,Hill,22,33,Associate Professor
5079,Juanita,Mullins,50,22,Adjunct Professor
5080,Howard,Dougherty,37,25,Professor
5081,Guy,Sutherland,39,52,Professor
5082,Bobby,Short,27,38,Instructor
5083,Billie,Weiner,19,72,Assistant Professor
5084,Janet,Carpenter,26,57,Instructor
5085,Leroy,Wood,41,19,Instructor
5086,Kurt,Casey,12,18,Adjunct Professor
5087,Ruth,Capps,21,2,Associate Professor
5088,Alexandra,Sawyer,29,39,Adjunct Professor
5089,Ruby,Woodard,6,49,Adjunct Professor
5090,Vernon,Shaw,35,39,Associate Professor
5091,Julie,Wilcox,50,64,Assistant Professor
5092,Marlene,Britt,41,10,Adjunct Professor
5093,Amy,Hughes,41,29,Associate Professor
5094,Ralph,Tilley,45,53,Instructor
5095,Shirley,Franklin,2,29,Professor
5096,Shirley,Berry,9,61,Instructor
5097,Neal,Stephenson,8,44,Instructor
5098,Gregory,Swanson,31,53,Professor
5099,Linda,Vick,13,17,Adjunct Professor
5100,Lorraine,Garrett,16,39,Instructor
5101,Jesse,Hancock,22,15,Instructor
5102,Bradley,Stout,19,48,Adjunct Professor
5103,Howard,Kinney,25,37,Assistant Professor
5104,Ronald,Ryan,3,53,Associate Professor
5105,Randall,Townsend,4,6,Associate Professor
5106,June,Baldwin,46,24,Instructor
5107,Maureen,Buchanan,9,42,Professor Emeritus
5108,Toni,McLean,22,49,Professor Emeritus
5109,Donald,Robbins,27,23,Assistant Professor
5110,Rhonda,Alexander,42,41,Associate Professor
5111,Marshall,Parrish,47,33,Instructor
5112,Diane,Meyer,4,11,Associate Professor
5113,Harold,Roberson,27,60,Adjunct Professor
5114,Laura,Kang,10,56,Professor Emeritus
5115,Kristen,Cowan,22,33,Professor Emeritus
5116,Christian,Norman,6,20,Professor
5117,Tony,Mullins,25,48,Assistant Professor
5118,Oscar,Merritt,29,31,Assistant Professor
5119,Kenneth,Mullins,49,25,Instructor
5120,Sara,Kirk,2,34,Professor Emeritus
5121,Elizabeth,Monroe,8,41,Instructor
5122,Bruce,Sawyer,31,2,Instructor
5123,Nicole,Perez,15,9,Professor Emeritus
5124,Tina,Lawson,13,16,Instructor
5125,Rhonda,Archer,29,27,Associate Professor
5126,Connie,Feldman,48,74,Adjunct Professor
5127,Gordon,Kay,16,80,Associate Professor
5128,Andrea,Tuttle,10,4,Adjunct Professor
5129,Neal,Mayo,5,24,Instructor
5130,Don,Crews,8,15,Adjunct Professor
5131,Alice,Diaz,7,83,Professor
5132,Annette,Heller,39,5,Instructor
5133,Ann,Stafford,36,58,Associate Professor
5134,Nicholas,Dunlap,22,36,Assistant Professor
5135,Mike,Cannon,25,48,Adjunct Professor
5136,Lynne,Rich,27,59,Adjunct Professor
5137,Katherine,Pritchard,9,12,Adjunct Professor
5138,Katie,Snyder,19,67,Adjunct Professor
5139,Bernard,Kirk,34,64,Assistant Professor
5140,Erica,Chang,13,46,Associate Professor
5141,Marjorie,Joyner,48,16,Professor Emeritus
5142,Julian,Woods,11,60,Adjunct Professor
5143,Dwight,Barry,34,56,Professor Emeritus
5144,Dorothy,Johnston,1,36,Associate Professor
5145,Jerome,Henderson,19,45,Professor
5146,Christian,Lee,33,56,Instructor
5147,Howard,Christian,35,53,Assistant Professor
5148,Gloria,Page,36,81,Professor Emeritus
5149,Gerald,Alexander,45,42,Professor Emeritus
5150,Carl,Everett,44,42,Professor
5151,Caroline,Bland,2,73,Assistant Professor
5152,Neal,Rodgers,32,3,Adjunct Professor
5153,Teresa,Barnett,38,19,Adjunct Professor
5154,Jerry,Rosen,30,25,Professor Emeritus
5155,Michele,Cochran,31,21,Professor
5156,Nicole,Li,13,80,Associate Professor
5157,Bradley,O'Brien,16,74,Instructor
5158,Ian,Ellington,13,53,Associate Professor
5159,Neal,Mullins,5,65,Instructor
5160,Jeff,Stroud,7,62,Associate Professor
5161,Valerie,Garner,41,81,Adjunct Professor
5162,Danny,Ballard,41,71,Adjunct Professor
5163,Ben,Heller,18,60,Assistant Professor
5164,Erin,High,2,69,Instructor
5165,Anthony,Holder,3,10,Professor
5166,Geoffrey,Koch,1,57,Instructor
5167,Ernest,Duke,10,83,Professor Emeritus
5168,Nina,Nash,50,35,Professor Emeritus
5169,Priscilla,Steele,39,11,Professor
5170,Tony,Carey,28,51,Professor
5171,Shelley,Morgan,24,69,Instructor
5172,Alex,Maxwell,28,43,Assistant Professor
5173,Sandy,Vaughn,43,64,Associate Professor
5174,April,Powers,19,66,Assistant Professor
5175,Roger,Garrison,36,28,Adjunct Professor
5176,Eva,Rollins,7,10,Professor Emeritus
5177,Kelly,Collier,16,34,Assistant Professor
5178,Carmen,Walker,33,61,Professor
5179,Mary,Short,15,55,Adjunct Professor
5180,Teresa,McKay,48,58,Professor
5181,Chris,Levin,37,21,Professor Emeritus
5182,Jamie,Huang,17,14,Adjunct Professor
5183,Sidney,Cox,12,50,Professor Emeritus
5184,Jeffrey,Dickens,28,27,Professor Emeritus
5185,Brenda,O'Connor,14,22,Professor Emeritus
5186,Tom,Berg,18,42,Adjunct Professor
5187,Eugene,Cohen,23,45,Assistant Professor
5188,Rita,Church,11,31,Instructor
5189,Margaret,Lamb,50,16,Assistant Professor
5190,Ronald,Lindsey,44,31,Adjunct Professor
5191,Donald,Silver,39,79,Assistant Professor
5192,Marie,Barbour,18,19,Assistant Professor
5193,Lee,Lester,6,11,Professor Emeritus
5194,Ellen,Brandt,36,52,Associate Professor
5195,Arlene,Carey,23,54,Professor
5196,Alex,Adcock,17,17,Associate Professor
5197,Justin,Flynn,35,13,Professor Emeritus
5198,Jeanette,Perry,29,81,Professor Emeritus
5199,Marcia,Whitfield,7,2,Assistant Professor
5200,Kerry,Burnett,30,13,Professor Emeritus
5201,Elisabeth,Dixon,41,14,Associate Professor
5202,Brett,Walsh,15,15,Associate Professor
5203,Helen,Barton,46,63,Professor
5204,Sandy,Singer,19,66,Professor Emeritus
5205,Joy,Jiang,46,78,Associate Professor
5206,Phyllis,Jensen,13,58,Professor
5207,Danielle,Hendrix,48,30,Associate Professor
5208,Katharine,Sims,32,30,Professor Emeritus
5209,Raymond,Holland,46,35,Associate Professor
5210,John,Sawyer,14,66,Adjunct Professor
5211,Ben,Powell,11,74,Adjunct Professor
5212,Seth,Jain,22,77,Associate Professor
5213,Brandon,Roberts,10,41,Associate Professor
5214,Charlotte,Heath,49,80,Associate Professor
5215,Sarah,Leach,20,83,Adjunct Professor
5216,Priscilla,Oliver,12,42,Associate Professor
5217,Paul,Gay,49,61,Instructor
5218,Joshua,Adler,47,25,Assistant Professor
5219,Edna,Roth,45,73,Associate Professor
5220,Danny,Schwartz,48,35,Adjunct Professor
5221,Jeff,Burke,45,82,Professor Emeritus
5222,Dale,Adler,13,79,Assistant Professor
5223,Vivian,Patel,48,58,Instructor
5224,Norma,Ferguson,14,16,Adjunct Professor
5225,Katie,Miller,48,81,Assistant Professor
5226,Alfred,Lynch,5,34,Associate Professor
5227,Floyd,Hodges,7,55,Adjunct Professor
5228,Ruth,Silverman,28,27,Assistant Professor
5229,Amanda,Ivey,17,81,Professor
5230,Edgar,Sweeney,24,23,Professor Emeritus
5231,Nathan,Garner,36,41,Assistant Professor
5232,Eileen,Vick,11,43,Instructor
5233,Bernice,Lester,24,44,Associate Professor
5234,Shawn,Winstead,36,26,Professor
5235,Monica,Holland,34,45,Professor
5236,Lillian,Everett,7,45,Professor
5237,Thelma,Hauser,14,69,Professor
5238,Harvey,Grimes,45,27,Professor Emeritus
5239,Ricky,Gordon,2,45,Assistant Professor
5240,Carl,Rogers,6,27,Professor
5241,Tammy,McFarland,27,34,Instructor
5242,Rhonda,Humphrey,37,68,Instructor
5243,Samuel,Browning,22,41,Assistant Professor
5244,Lynne,Cooke,13,20,Adjunct Professor
5245,Stephanie,Wheeler,13,62,Professor
5246,Joel,Odom,43,76,Assistant Professor
5247,Crystal,Weber,23,83,Professor
5248,Samantha,Eaton,16,81,Professor
5249,Alex,Goldberg,20,11,Professor Emeritus
5250,Ann,Currin,21,23,Professor Emeritus
5251,Mark,Strauss,1,47,Instructor
5252,Bernice,Norris,45,7,Professor
5253,Randy,Hernandez,34,59,Professor Emeritus
5254,Karen,Field,50,77,Assistant Professor
5255,Peter,Roth,7,38,Associate Professor
5256,Nathan,Bryant,23,1,Adjunct Professor
5257,Meredith,Barber,16,30,Assistant Professor
5258,Neil,Dennis,42,23,Professor
5259,Meredith,Gibbs,17,59,Instructor
5260,Barry,Randall,21,73,Professor
5261,Leon,Braswell,17,77,Adjunct Professor
5262,Kara,Cooke,3,54,Adjunct Professor
5263,Stephen,Li,22,4,Professor Emeritus
5264,Kim,Jennings,11,30,Adjunct Professor
5265,Deborah,Martin,44,29,Instructor
5266,Charlene,Burgess,34,45,Adjunct Professor
5267,Denise,Flowers,5,15,Professor
5268,Frances,Lawson,50,82,Instructor
5269,Lawrence,Hawkins,31,60,Professor Emeritus
5270,Billy,Williamson,7,77,Instructor
5271,Adam,Brandon,30,8,Professor Emeritus
5272,Neil,Sun,44,51,Instructor
5273,Franklin,Moss,27,12,Professor Emeritus
5274,Kelly,Chapman,10,10,Professor
5275,Bonnie,Perry,2,14,Professor
5276,Diane,Tucker,8,22,Adjunct Professor
5277,Martha,Richardson,7,48,Associate Professor
5278,Sandy,Ferrell,40,62,Professor
5279,Ruth,Hsu,45,42,Assistant Professor
5280,Jill,Chung,27,69,Adjunct Professor
5281,Bob,Hanson,3,58,Associate Professor
5282,Bobby,Armstrong,47,30,Associate Professor
5283,Vincent,Scarborough,23,46,Professor
5284,Kevin,Yang,24,15,Associate Professor
5285,Bobby,Hanson,2,25,Instructor
5286,Benjamin,Cohen,22,28,Professor Emeritus
5287,Maria,Higgins,19,43,Associate Professor
5288,Kenneth,Pearson,10,59,Associate Professor
5289,Janet,Norris,24,43,Instructor
5290,Marian,Bowen,3,83,Assistant Professor
5291,Maxine,Ryan,1,6,Assistant Professor
5292,Jay,Schmidt,35,3,Professor Emeritus
5293,Herbert,Swanson,46,24,Associate Professor
5294,Sue,Neal,6,41,Associate Professor
5295,Claudia,Mann,23,79,Adjunct Professor
5296,Melvin,McGuire,4,4,Assistant Professor
5297,Tammy,Daly,32,48,Adjunct Professor
5298,Bob,Pollock,1,56,Professor Emeritus
5299,Rebecca,Duffy,27,17,Assistant Professor
5300,Gloria,Dillon,27,17,Instructor
5301,Shirley,Webster,36,60,Professor
5302,Gretchen,Douglas,9,25,Associate Professor
5303,Dana,Barbour,1,55,Instructor
5304,Billy,Ivey,42,42,Professor Emeritus
5305,Kyle,Hayes,4,60,Professor
5306,Dawn,Barnes,39,61,Assistant Professor
5307,Mitchell,Curry,18,19,Associate Professor
5308,Jack,Shaw,14,8,Adjunct Professor
5309,Todd,Dennis,31,29,Instructor
5310,Stephanie,Swanson,20,32,Professor
5311,Gene,Francis,2,59,Assistant Professor
5312,Stephen,Carlton,30,50,Associate Professor
5313,Beth,Wells,30,33,Instructor
5314,Regina,Rowe,2,49,Adjunct Professor
5315,Robin,McKenzie,39,52,Adjunct Professor
5316,Darlene,Burton,10,45,Professor Emeritus
5317,Jerry,Reddy,36,24,Professor Emeritus
5318,Colleen,Webster,32,55,Assistant Professor
5319,Kate,Hines,23,43,Professor Emeritus
5320,Gretchen,Harrell,50,7,Assistant Professor
5321,Earl,Bowman,11,24,Adjunct Professor
5322,Ronnie,Covington,37,31,Assistant Professor
5323,Eddie,Lane,36,15,Instructor
5324,Hannah,Galloway,15,68,Associate Professor
5325,Theodore,Khan,23,34,Assistant Professor
5326,Paula,Goldman,25,43,Professor Emeritus
5327,Cathy,Kaplan,48,40,Associate Professor
5328,Nathan,Dickens,10,46,Instructor
5329,Max,York,32,36,Instructor
5330,Randall,Norris,43,7,Instructor
5331,Emma,McDonald,37,81,Adjunct Professor
5332,Kent,Schultz,14,71,Professor Emeritus
5333,Brent,Eaton,23,72,Adjunct Professor
5334,Kristin,Oakley,15,63,Adjunct Professor
5335,Jason,White,31,65,Instructor
5336,April,Greenberg,21,26,Professor Emeritus
5337,Audrey,Reynolds,41,64,Adjunct Professor
5338,Marie,Whitfield,35,47,Associate Professor
5339,Marsha,Hurley,46,3,Assistant Professor
5340,Jeff,Rice,36,79,Associate Professor
5341,Catherine,Tate,30,5,Adjunct Professor
5342,Mike,Watson,27,62,Professor
5343,Shirley,Hwang,40,2,Assistant Professor
5344,Stanley,Collier,9,7,Professor Emeritus
5345,Kim,Hoffman,12,47,Professor Emeritus
5346,Tom,Golden,27,78,Assistant Professor
5347,Mitchell,Tan,20,51,Instructor
5348,Glenn,Singh,35,48,Professor
5349,Bernice,Grady,21,54,Professor
5350,Leon,Cummings,35,67,Instructor
5351,Sam,Kirkland,14,61,Assistant Professor
5352,Leo,Dunlap,4,45,Associate Professor
5353,Harvey,Coley,10,62,Associate Professor
5354,Aaron,Hedrick,38,83,Professor Emeritus
5355,Anthony,Howard,4,20,Assistant Professor
5356,Tracey,Russell,8,15,Associate Professor
5357,Barbara,Ferguson,14,29,Assistant Professor
5358,Suzanne,Gupta,42,50,Adjunct Professor
5359,Audrey,Martinez,24,1,Assistant Professor
5360,Donald,Byers,14,53,Instructor
5361,Gina,Pickett,6,33,Professor
5362,Danielle,Rowland,8,37,Assistant Professor
5363,Wayne,Hughes,32,67,Associate Professor
5364,Helen,Hughes,44,71,Assistant Professor
5365,Allen,Allen,17,64,Adjunct Professor
5366,Ronnie,Newman,18,46,Adjunct Professor
5367,Dianne,Thomas,27,38,Adjunct Professor
5368,Audrey,Schultz,48,1,Instructor
5369,Veronica,Bowen,26,14,Instructor
5370,Earl,Farmer,33,52,Instructor
5371,Todd,Stallings,46,17,Assistant Professor
5372,Gloria,Reddy,48,69,Assistant Professor
5373,Randall,Blackwell,13,50,Associate Professor
5374,Marlene,Carroll,14,5,Assistant Professor
5375,Jimmy,Marsh,29,49,Associate Professor
5376,Beverly,Beatty,23,34,Professor
5377,Frank,Heller,40,23,Associate Professor
5378,Anna,Bryant,46,23,Assistant Professor
5379,Danny,Gray,35,63,Professor
5380,Glenn,Crews,31,41,Professor Emeritus
5381,Scott,Wilkerson,36,23,Professor Emeritus
5382,Lori,Kenney,7,53,Professor Emeritus
5383,Julia,Wilkerson,49,8,Professor Emeritus
5384,Frances,Huang,46,6,Professor Emeritus
5385,Julian,Keith,31,22,Associate Professor
5386,Martha,Snyder,47,71,Professor Emeritus
5387,Carl,Dorsey,11,27,Professor Emeritus
5388,Marianne,Lane,43,6,Professor Emeritus
5389,Dorothy,Pickett,37,1,Associate Professor
5390,Sidney,Kirby,18,5,Associate Professor
5391,Lynne,Cowan,33,63,Adjunct Professor
5392,Dorothy,Morris,10,54,Instructor
5393,Stephen,Mills,35,32,Instructor
5394,Derek,Summers,30,30,Associate Professor
5395,Sandy,Newman,41,42,Adjunct Professor
5396,Melissa,Wu,13,13,Professor
5397,Sheila,McDonald,19,35,Adjunct Professor
5398,Alexander,Riddle,14,62,Professor Emeritus
5399,Donna,Marshall,14,27,Adjunct Professor
5400,Martin,Bailey,50,40,Adjunct Professor
5401,Jenny,Hubbard,43,53,Adjunct Professor
5402,Kristen,McDowell,48,40,Assistant Professor
5403,Christy,Coley,43,24,Professor Emeritus
5404,Gilbert,McNeill,40,69,Professor Emeritus
5405,Pauline,Ferrell,11,76,Assistant Professor
5406,Brent,Garner,17,47,Professor
5407,Renee,Ivey,36,66,Adjunct Professor
5408,Cindy,Garrison,9,26,Associate Professor
